portal_id	gwas_source_category	legacy_trait_group	trait_group	phenotype	phenotype_name	description	trait_type	is_dichotomous	is_complex	mapping_count	target_id	target_label	target_ontology	mapping_predicate	confidence	mapping_justification	source
PORTAL:0000485	portal	IGVF_LIPIDS	lipids	IGVF_TG	Triglycerides (IGVF)		phenotype			1	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0000486	portal	IGVF_LIPIDS	lipids	IGVF_nonHDL	Non-HDL cholesterol (IGVF)		phenotype			1	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0000487	portal	IMMUNOLOGICAL	immunological	Addison	Autoimmune Addison's disease	Autoimmune Addison's disease	disease	1	false	2	MESH:D000224		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000487	portal	IMMUNOLOGICAL	immunological	Addison	Autoimmune Addison's disease	Autoimmune Addison's disease	disease	1	false	2	EFO:0004421	immune system measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0000488	portal	IMMUNOLOGICAL	immunological	AllergicRhinitis	Allergic rhinitis	Allergic rhinitis	phenotype	1	false	6	MESH:D065631		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000488	portal	IMMUNOLOGICAL	immunological	AllergicRhinitis	Allergic rhinitis	Allergic rhinitis	phenotype	1	false	6	EFO:0005854	allergic rhinitis	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000488	portal	IMMUNOLOGICAL	immunological	AllergicRhinitis	Allergic rhinitis	Allergic rhinitis	phenotype	1	false	6	DOID:4481		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0005854
PORTAL:0000488	portal	IMMUNOLOGICAL	immunological	AllergicRhinitis	Allergic rhinitis	Allergic rhinitis	phenotype	1	false	6	HP:0003193		HP	skos:exactMatch	0.8	cross_reference	xref via EFO:0005854
PORTAL:0000488	portal	IMMUNOLOGICAL	immunological	AllergicRhinitis	Allergic rhinitis	Allergic rhinitis	phenotype	1	false	6	MONDO:0011786		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0005854
PORTAL:0000488	portal	IMMUNOLOGICAL	immunological	AllergicRhinitis	Allergic rhinitis	Allergic rhinitis	phenotype	1	false	6	OMIM:607154		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0005854
PORTAL:0000489	portal	IMMUNOLOGICAL	immunological	Allergy	Allergic disease (asthma, hay fever, or eczema)	Allergic disease (asthma, hay fever, or eczema)	disease	1	false	4	MESH:D001249		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000489	portal	IMMUNOLOGICAL	immunological	Allergy	Allergic disease (asthma, hay fever, or eczema)	Allergic disease (asthma, hay fever, or eczema)	disease	1	false	4	MESH:D006967		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000489	portal	IMMUNOLOGICAL	immunological	Allergy	Allergic disease (asthma, hay fever, or eczema)	Allergic disease (asthma, hay fever, or eczema)	disease	1	false	4	MONDO:0005271,MONDO_0004979		MONDO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000489	portal	IMMUNOLOGICAL	immunological	Allergy	Allergic disease (asthma, hay fever, or eczema)	Allergic disease (asthma, hay fever, or eczema)	disease	1	false	4	EFO:0004421	immune system measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0000490	portal	IMMUNOLOGICAL	immunological	BVchangeMS	Brain volume change in multiple sclerosis progression	Brain volume change in multiple sclerosis progression	phenotype	0	true	2	MESH:D009103		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000490	portal	IMMUNOLOGICAL	immunological	BVchangeMS	Brain volume change in multiple sclerosis progression	Brain volume change in multiple sclerosis progression	phenotype	0	true	2	EFO:0004421	immune system measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	MESH:D002446		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	EFO:0001060	celiac disease	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	DOID:10608		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0001060
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	MONDO:0005130		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0001060
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	OMIM:212750		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001060
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	OMIM:609753		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001060
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	OMIM:609755		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001060
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	OMIM:612011		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001060
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	ORPHANET:555		ORPHANET	skos:exactMatch	0.8	cross_reference	xref via EFO:0001060
PORTAL:0000491	portal	IMMUNOLOGICAL	immunological	Celiac	Celiac disease	Celiac disease	disease	1	false	10	ICD10CM:K90.0	Celiac disease	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0005130
PORTAL:0000492	portal	IMMUNOLOGICAL	immunological	Gout	Gout	Gout	phenotype	1	false	5	MESH:D006073		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000492	portal	IMMUNOLOGICAL	immunological	Gout	Gout	Gout	phenotype	1	false	5	EFO:0004274	gout	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000492	portal	IMMUNOLOGICAL	immunological	Gout	Gout	Gout	phenotype	1	false	5	DOID:13189		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0004274
PORTAL:0000492	portal	IMMUNOLOGICAL	immunological	Gout	Gout	Gout	phenotype	1	false	5	MONDO:0005393		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0004274
PORTAL:0000492	portal	IMMUNOLOGICAL	immunological	Gout	Gout	Gout	phenotype	1	false	5	ICD10CM:M10	Gout	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0005393
PORTAL:0000493	portal	IMMUNOLOGICAL	immunological	Graves	Graves' disease	Graves' disease	disease	1	false	5	MESH:D006111		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000493	portal	IMMUNOLOGICAL	immunological	Graves	Graves' disease	Graves' disease	disease	1	false	5	EFO:0004237	Graves disease	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000493	portal	IMMUNOLOGICAL	immunological	Graves	Graves' disease	Graves' disease	disease	1	false	5	DOID:10719		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0004237
PORTAL:0000493	portal	IMMUNOLOGICAL	immunological	Graves	Graves' disease	Graves' disease	disease	1	false	5	DOID:12361		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0004237
PORTAL:0000493	portal	IMMUNOLOGICAL	immunological	Graves	Graves' disease	Graves' disease	disease	1	false	5	MONDO:0005364		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0004237
PORTAL:0000494	portal	IMMUNOLOGICAL	immunological	LADA	Latent autoimmune diabetes in adults	Latent autoimmune diabetes in adults	phenotype	1	true	2	MESH:D000071698		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000494	portal	IMMUNOLOGICAL	immunological	LADA	Latent autoimmune diabetes in adults	Latent autoimmune diabetes in adults	phenotype	1	true	2	EFO:0009706		EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000495	portal	IMMUNOLOGICAL	immunological	MultipleSclerosis	Multiple sclerosis	Multiple sclerosis	phenotype	1	false	6	MESH:D009103		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000495	portal	IMMUNOLOGICAL	immunological	MultipleSclerosis	Multiple sclerosis	Multiple sclerosis	phenotype	1	false	6	MONDO:0005301	multiple sclerosis	MONDO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000495	portal	IMMUNOLOGICAL	immunological	MultipleSclerosis	Multiple sclerosis	Multiple sclerosis	phenotype	1	false	6	DOID:2377		DOID	skos:exactMatch	0.8	cross_reference	xref via MONDO:0005301
PORTAL:0000495	portal	IMMUNOLOGICAL	immunological	MultipleSclerosis	Multiple sclerosis	Multiple sclerosis	phenotype	1	false	6	ORPHANET:802		ORPHANET	skos:exactMatch	0.8	cross_reference	xref via MONDO:0005301
PORTAL:0000495	portal	IMMUNOLOGICAL	immunological	MultipleSclerosis	Multiple sclerosis	Multiple sclerosis	phenotype	1	false	6	EFO:0004421	immune system measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0000495	portal	IMMUNOLOGICAL	immunological	MultipleSclerosis	Multiple sclerosis	Multiple sclerosis	phenotype	1	false	6	ICD10CM:G35	Multiple sclerosis	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0005301
PORTAL:0000496	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis	Myasthenia gravis	Myasthenia gravis	phenotype	1	false	7	MESH:D009157		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000496	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis	Myasthenia gravis	Myasthenia gravis	phenotype	1	false	7	EFO:0004991	Myasthenia gravis	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000496	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis	Myasthenia gravis	Myasthenia gravis	phenotype	1	false	7	DOID:437		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0004991
PORTAL:0000496	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis	Myasthenia gravis	Myasthenia gravis	phenotype	1	false	7	MONDO:0009688		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0004991
PORTAL:0000496	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis	Myasthenia gravis	Myasthenia gravis	phenotype	1	false	7	OMIM:254200		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0004991
PORTAL:0000496	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis	Myasthenia gravis	Myasthenia gravis	phenotype	1	false	7	ORPHANET:589	Myasthenia gravis	ORPHANET	skos:exactMatch	0.8	cross_reference	xref via EFO:0004991
PORTAL:0000496	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis	Myasthenia gravis	Myasthenia gravis	phenotype	1	false	7	ICD10CM:G70.0	Myasthenia gravis	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0009688
PORTAL:0000497	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_early	Early-onset myasthenia gravis	Early-onset myasthenia gravis	phenotype	1	true	7	MESH:D009157		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000497	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_early	Early-onset myasthenia gravis	Early-onset myasthenia gravis	phenotype	1	true	7	EFO:0004991	Myasthenia gravis	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000497	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_early	Early-onset myasthenia gravis	Early-onset myasthenia gravis	phenotype	1	true	7	DOID:437		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0004991
PORTAL:0000497	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_early	Early-onset myasthenia gravis	Early-onset myasthenia gravis	phenotype	1	true	7	MONDO:0009688		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0004991
PORTAL:0000497	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_early	Early-onset myasthenia gravis	Early-onset myasthenia gravis	phenotype	1	true	7	OMIM:254200		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0004991
PORTAL:0000497	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_early	Early-onset myasthenia gravis	Early-onset myasthenia gravis	phenotype	1	true	7	ORPHANET:589	Myasthenia gravis	ORPHANET	skos:exactMatch	0.8	cross_reference	xref via EFO:0004991
PORTAL:0000497	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_early	Early-onset myasthenia gravis	Early-onset myasthenia gravis	phenotype	1	true	7	ICD10CM:G70.0	Myasthenia gravis	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0009688
PORTAL:0000498	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_late	Late-onset myasthenia gravis	Late-onset myasthenia gravis	phenotype	1	false	4	MESH:D009157		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000498	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_late	Late-onset myasthenia gravis	Late-onset myasthenia gravis	phenotype	1	false	4	EFO:1001490	late-onset myasthenia gravis	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000498	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_late	Late-onset myasthenia gravis	Late-onset myasthenia gravis	phenotype	1	false	4	MONDO:0018324		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:1001490
PORTAL:0000498	portal	IMMUNOLOGICAL	immunological	Myasthenia_gravis_late	Late-onset myasthenia gravis	Late-onset myasthenia gravis	phenotype	1	false	4	ORPHANET:391490		ORPHANET	skos:exactMatch	0.8	cross_reference	xref via EFO:1001490
PORTAL:0000499	portal	IMMUNOLOGICAL	immunological	Pollinosis	Pollinosis	Pollinosis	phenotype	1	false	3	MESH:D006255		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000499	portal	IMMUNOLOGICAL	immunological	Pollinosis	Pollinosis	Pollinosis	phenotype	1	false	3	EFO:0003956	seasonal allergic rhinitis	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000499	portal	IMMUNOLOGICAL	immunological	Pollinosis	Pollinosis	Pollinosis	phenotype	1	false	3	MONDO:0005324		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0003956
PORTAL:0000500	portal	IMMUNOLOGICAL	immunological	RhA	Rheumatoid arthritis	Rheumatoid arthritis	phenotype	1	false	8	MESH:D001172		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000500	portal	IMMUNOLOGICAL	immunological	RhA	Rheumatoid arthritis	Rheumatoid arthritis	phenotype	1	false	8	EFO:0000685	rheumatoid arthritis	EFO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000500	portal	IMMUNOLOGICAL	immunological	RhA	Rheumatoid arthritis	Rheumatoid arthritis	phenotype	1	false	8	DOID:7148		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000500	portal	IMMUNOLOGICAL	immunological	RhA	Rheumatoid arthritis	Rheumatoid arthritis	phenotype	1	false	8	HP:0001370		HP	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000500	portal	IMMUNOLOGICAL	immunological	RhA	Rheumatoid arthritis	Rheumatoid arthritis	phenotype	1	false	8	MONDO:0008383		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000500	portal	IMMUNOLOGICAL	immunological	RhA	Rheumatoid arthritis	Rheumatoid arthritis	phenotype	1	false	8	OMIM:180300		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000500	portal	IMMUNOLOGICAL	immunological	RhA	Rheumatoid arthritis	Rheumatoid arthritis	phenotype	1	false	8	OMIM:604302		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000500	portal	IMMUNOLOGICAL	immunological	RhA	Rheumatoid arthritis	Rheumatoid arthritis	phenotype	1	false	8	ORPHANET:284130		ORPHANET	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000501	portal	IMMUNOLOGICAL	immunological	SLE	Systemic lupus erythematosus (SLE)	Systemic lupus erythematosus (SLE)	phenotype	1	false	8	MESH:D008180		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000501	portal	IMMUNOLOGICAL	immunological	SLE	Systemic lupus erythematosus (SLE)	Systemic lupus erythematosus (SLE)	phenotype	1	false	8	MONDO:0007915	systemic lupus erythematosus	MONDO	skos:exactMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000501	portal	IMMUNOLOGICAL	immunological	SLE	Systemic lupus erythematosus (SLE)	Systemic lupus erythematosus (SLE)	phenotype	1	false	8	DOID:9074		DOID	skos:exactMatch	0.8	cross_reference	xref via MONDO:0007915
PORTAL:0000501	portal	IMMUNOLOGICAL	immunological	SLE	Systemic lupus erythematosus (SLE)	Systemic lupus erythematosus (SLE)	phenotype	1	false	8	HP:0002725		HP	skos:exactMatch	0.8	cross_reference	xref via MONDO:0007915
PORTAL:0000501	portal	IMMUNOLOGICAL	immunological	SLE	Systemic lupus erythematosus (SLE)	Systemic lupus erythematosus (SLE)	phenotype	1	false	8	OMIM:152700		OMIM	skos:exactMatch	0.8	cross_reference	xref via MONDO:0007915
PORTAL:0000501	portal	IMMUNOLOGICAL	immunological	SLE	Systemic lupus erythematosus (SLE)	Systemic lupus erythematosus (SLE)	phenotype	1	false	8	ORPHANET:536	Systemic lupus erythematosus	ORPHANET	skos:exactMatch	0.8	cross_reference	xref via MONDO:0007915
PORTAL:0000501	portal	IMMUNOLOGICAL	immunological	SLE	Systemic lupus erythematosus (SLE)	Systemic lupus erythematosus (SLE)	phenotype	1	false	8	EFO:0004421	immune system measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0000501	portal	IMMUNOLOGICAL	immunological	SLE	Systemic lupus erythematosus (SLE)	Systemic lupus erythematosus (SLE)	phenotype	1	false	8	ICD10CM:M32	Systemic lupus erythematosus (SLE)	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0007915
PORTAL:0000502	portal	IMMUNOLOGICAL	immunological	SeropositiveRhA	Seropositive rheumatoid arthritis	Seropositive rheumatoid arthritis	phenotype	1	false	8	MESH:D001172		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0000502	portal	IMMUNOLOGICAL	immunological	SeropositiveRhA	Seropositive rheumatoid arthritis	Seropositive rheumatoid arthritis	phenotype	1	false	8	EFO:0000685	rheumatoid arthritis	EFO	skos:broadMatch	0.85	inherited	amp-traits-mapping-portal-phenotypes_06262024.csv
PORTAL:0000502	portal	IMMUNOLOGICAL	immunological	SeropositiveRhA	Seropositive rheumatoid arthritis	Seropositive rheumatoid arthritis	phenotype	1	false	8	DOID:7148		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000502	portal	IMMUNOLOGICAL	immunological	SeropositiveRhA	Seropositive rheumatoid arthritis	Seropositive rheumatoid arthritis	phenotype	1	false	8	HP:0001370		HP	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000502	portal	IMMUNOLOGICAL	immunological	SeropositiveRhA	Seropositive rheumatoid arthritis	Seropositive rheumatoid arthritis	phenotype	1	false	8	MONDO:0008383		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000502	portal	IMMUNOLOGICAL	immunological	SeropositiveRhA	Seropositive rheumatoid arthritis	Seropositive rheumatoid arthritis	phenotype	1	false	8	OMIM:180300		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000502	portal	IMMUNOLOGICAL	immunological	SeropositiveRhA	Seropositive rheumatoid arthritis	Seropositive rheumatoid arthritis	phenotype	1	false	8	OMIM:604302		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
PORTAL:0000502	portal	IMMUNOLOGICAL	immunological	SeropositiveRhA	Seropositive rheumatoid arthritis	Seropositive rheumatoid arthritis	phenotype	1	false	8	ORPHANET:284130		ORPHANET	skos:exactMatch	0.8	cross_reference	xref via EFO:0000685
